Time; Refractive Index; Temperature; Comment
  1027.968;2.4933e-003;1.9306e+001;
  1029.970;2.4837e-003;1.9300e+001;
  1031.973;2.4892e-003;1.9307e+001;
  1033.975;2.4926e-003;1.9294e+001;
  1035.978;2.5113e-003;1.9306e+001;
  1037.980;2.5025e-003;1.9305e+001;
  1039.983;2.4832e-003;1.9302e+001;
  1042.046;2.4864e-003;1.9306e+001;
  1043.988;2.4962e-003;1.9302e+001;
  1045.991;2.4920e-003;1.9322e+001;
  1047.993;2.4930e-003;1.9319e+001;
  1049.996;2.4886e-003;1.9310e+001;
  1051.998;2.5006e-003;1.9315e+001;
  1054.001;2.5058e-003;1.9315e+001;
  1056.064;2.4965e-003;1.9296e+001;
  1058.006;2.5003e-003;1.9302e+001;
  1060.008;2.4955e-003;1.9319e+001;
  1062.011;2.4949e-003;1.9319e+001;
  1064.013;2.4942e-003;1.9334e+001;
  1066.016;2.4867e-003;1.9327e+001;
  1068.019;2.4838e-003;1.9328e+001;
  1070.082;2.4906e-003;1.9330e+001;
  1072.024;2.4928e-003;1.9327e+001;
  1074.026;2.4866e-003;1.9323e+001;
  1075.968;2.4851e-003;1.9328e+001;
  1077.971;2.4944e-003;1.9338e+001;
  1079.973;2.4959e-003;1.9344e+001;
  1081.976;2.4975e-003;1.9332e+001;
  1083.978;2.4927e-003;1.9352e+001;
  1086.041;2.4959e-003;1.9348e+001;
  1087.983;2.4919e-003;1.9335e+001;
  1089.986;2.4959e-003;1.9345e+001;
  1091.988;2.5131e-003;1.9334e+001;
  1093.991;2.5105e-003;1.9335e+001;
  1095.993;2.4949e-003;1.9354e+001;
  1097.996;2.5013e-003;1.9335e+001;
  1099.998;2.5080e-003;1.9338e+001;
  1102.001;2.5091e-003;1.9343e+001;
  1104.003;2.4991e-003;1.9339e+001;
  1106.006;2.4944e-003;1.9342e+001;
  1108.009;2.5364e-003;1.9335e+001;
  1110.011;2.5235e-003;1.9335e+001;
  1112.014;2.5271e-003;1.9342e+001;
  1114.016;2.5274e-003;1.9344e+001;
  1116.079;2.5000e-003;1.9351e+001;
  1118.021;2.5041e-003;1.9331e+001;
  1120.024;2.4966e-003;1.9358e+001;
  1121.966;2.5014e-003;1.9353e+001;
  1123.968;2.5304e-003;1.9351e+001;
  1126.031;2.4994e-003;1.9348e+001;
  1127.973;2.5312e-003;1.9351e+001;
  1129.976;2.5136e-003;1.9348e+001;
  1131.978;2.5375e-003;1.9345e+001;
  1133.981;2.5359e-003;1.9355e+001;
  1136.044;2.5110e-003;1.9362e+001;
  1137.986;2.4961e-003;1.9359e+001;
  1139.988;2.5021e-003;1.9350e+001;
  1141.991;2.5095e-003;1.9369e+001;
  1143.994;2.5079e-003;1.9353e+001;
  1146.057;2.5006e-003;1.9353e+001;
  1147.999;2.5053e-003;1.9354e+001;
  1150.001;2.5132e-003;1.9352e+001;
  1152.004;2.5381e-003;1.9360e+001;
  1154.006;2.5083e-003;1.9360e+001;
  1156.009;2.4973e-003;1.9360e+001;
  1158.011;2.5000e-003;1.9365e+001;
  1160.074;2.5338e-003;1.9373e+001;
  1162.016;2.5309e-003;1.9374e+001;
  1164.019;2.5162e-003;1.9365e+001;
  1166.021;2.5299e-003;1.9361e+001;
  1168.024;2.5327e-003;1.9369e+001;
  1170.026;2.5436e-003;1.9369e+001;
  1171.968;2.5329e-003;1.9365e+001;
  1173.971;2.5138e-003;1.9371e+001;
  1175.973;2.5519e-003;1.9359e+001;
  1177.976;2.5413e-003;1.9373e+001;
  1179.978;2.5458e-003;1.9362e+001;
  1181.981;2.5452e-003;1.9344e+001;
  1183.984;2.5442e-003;1.9364e+001;
  1185.986;2.5573e-003;1.9365e+001;
  1187.989;2.5631e-003;1.9365e+001;
  1189.991;2.5320e-003;1.9363e+001;
  1191.994;2.5499e-003;1.9362e+001;
  1193.996;2.5327e-003;1.9351e+001;
  1195.999;2.5360e-003;1.9357e+001;
  1198.062;2.5366e-003;1.9355e+001;
  1200.004;2.5163e-003;1.9362e+001;
  1202.067;2.5174e-003;1.9355e+001;
  1204.009;2.5364e-003;1.9368e+001;
  1206.011;2.5478e-003;1.9364e+001;
  1208.014;2.5562e-003;1.9362e+001;
  1210.017;2.5701e-003;1.9351e+001;
  1212.019;2.5589e-003;1.9369e+001;
  1214.022;2.5347e-003;1.9371e+001;
  1216.024;2.5524e-003;1.9367e+001;
  1217.966;2.5471e-003;1.9365e+001;
  1219.969;2.5511e-003;1.9370e+001;
  1221.971;2.5563e-003;1.9370e+001;
  1223.974;2.5527e-003;1.9379e+001;
  1225.976;2.5680e-003;1.9381e+001;
  1227.979;2.5471e-003;1.9393e+001;
  1229.981;2.5226e-003;1.9392e+001;
  1231.984;2.5303e-003;1.9404e+001;
  1233.986;2.5396e-003;1.9400e+001;
  1235.989;2.5110e-003;1.9391e+001;
  1237.991;2.5421e-003;1.9403e+001;
  1239.994;2.5174e-003;1.9398e+001;
  1241.996;2.5358e-003;1.9419e+001;
  1243.999;2.5414e-003;1.9396e+001;
  1246.001;2.5527e-003;1.9406e+001;
